filename,source_dir,label,label_index,split,md5,dhash
aaf6fed2-0c7d-47b5-99df-bb6950092fe5___RS_LB 2723.JPG,Potato___Late_blight,Late Blight,2,train,759c9242a02050182e6533fcc205578d,3f674b4167272f26
ab72ec63-290e-4e95-ab0a-b551ed44ab3b___RS_LB 3286.JPG,Potato___Late_blight,Late Blight,2,test,95d2f73e5dcf6450790da592e5729e53,0f57e7e77b0f8f92
ab9b15fb-d4cc-4d67-a5bb-8b88f066c1db___RS_LB 4825.JPG,Potato___Late_blight,Late Blight,2,train,19ec2b7c4c52641e6a058927f8c7069a,4e8b35706123164c
ac35ccac-2c52-4af5-b0e3-3325f45e2c97___RS_LB 2749.JPG,Potato___Late_blight,Late Blight,2,test,6666620e6cbf9ae56423ba3477606286,0301345c58233e38
ac42817b-71f9-4336-ad8b-bdfb4b27a64a___RS_LB 4782.JPG,Potato___Late_blight,Late Blight,2,train,3e6f8420f5521e41efc9068167bc317d,165345a447070e4c
acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG,Potato___Late_blight,Late Blight,2,val,3b2bcfa8aaa62646de008127b3d5ddc1,00203c0b038b4420
aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG,Potato___Late_blight,Late Blight,2,val,13e1399003029a8e6626b8c127fcab1f,3ce6d37b3b9fcfe3
acf05b32-0d7e-423c-96b2-f78b6fdf975d___RS_LB 5309.JPG,Potato___Late_blight,Late Blight,2,train,f8d4b0bd9493bd47171eb1efc4e8cacf,382c56590c0ec181
ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755.JPG,Potato___Late_blight,Late Blight,2,val,b3e607eb4d1dacc39736e2dce7e891b3,461f37491b1f3e1c
ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG,Potato___Late_blight,Late Blight,2,val,02b28e9c54cf64828baf7f79de279b38,e48b9d3529630e38
ae20cc4e-fe37-48f0-9566-2d2efc5afd38___RS_LB 4290.JPG,Potato___Late_blight,Late Blight,2,train,bb76086879a05beb85d466aa3b5cd880,23080c3c39121c10
ae52f85f-bce0-4fb9-a109-009e099a72e6___RS_LB 4972.JPG,Potato___Late_blight,Late Blight,2,train,aa5e6499a4184067f95518dd8f4b7bf6,162b49696d2f8e48
ae5b08fa-25b7-4006-8b1b-2415356b3847___RS_LB 5453.JPG,Potato___Late_blight,Late Blight,2,train,b770e48fc725f9c220c3c1b0a8ffa031,cb93264c5c9e36bc
ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG,Potato___Late_blight,Late Blight,2,train,836d876cf58e396753cd28bf9f73dea2,1b69f2784b26169e
ae80781d-725e-486e-9677-4149b0d751ef___RS_LB 5442.JPG,Potato___Late_blight,Late Blight,2,train,6bd7d1c859072149463d2b9a08af71b7,4795230f3d7f3e7c
ae966e38-73b3-47c1-9421-20ac2f570f46___RS_LB 3240.JPG,Potato___Late_blight,Late Blight,2,train,7d89ccd632edb6fb7a31dbee311be9e0,3038126315830100
ae9e4c46-171c-460c-a37f-ddf13c260411___RS_LB 4961.JPG,Potato___Late_blight,Late Blight,2,val,2810afcabafe3655d66879903f6fa428,4f9bb92d49473e7c
aec94baf-a0e8-43af-80af-4bab46d84ad8___RS_LB 5100.JPG,Potato___Late_blight,Late Blight,2,train,ae2624d496fdd547cdbef4560799d018,9b3bd7bbdb979f7b
af13137c-1561-4c1c-b85b-5ec8930f2b38___RS_LB 5425.JPG,Potato___Late_blight,Late Blight,2,val,56dbe6feff2e3ce4d86205e99bec58a5,7f3f4f67473f87d3
af17b876-b0e7-43ce-95e8-8591066dfdc9___RS_LB 3976.JPG,Potato___Late_blight,Late Blight,2,val,f3eb35d940a9eebced528798329d91c2,e13c1e2321048521
afc0f88e-8a22-44d1-8575-8945058360c7___RS_LB 4895.JPG,Potato___Late_blight,Late Blight,2,test,c6f2f8677fe6ff6c013a4c3f79a5e8cd,6dc6c3f16115c1f3
afcad9ca-9bd2-4c7b-b034-2b3d0360ac30___RS_LB 2741.JPG,Potato___Late_blight,Late Blight,2,train,4e7c2c3c5e70a6fd7cd63b752c750761,8e274f5d5b133639
b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913.JPG,Potato___Late_blight,Late Blight,2,test,1d4ca43813a3b519e13ce8b20a9546db,c69b314d4f3f1e1d
b03529cf-21fd-4c94-a948-461a8d17e01c___RS_LB 4828.JPG,Potato___Late_blight,Late Blight,2,train,01ce4fb398eebbcc3653ec537a8437c1,ce1b316563660d3a
b0945b27-3331-4f03-b1c9-1465e12577aa___RS_LB 4355.JPG,Potato___Late_blight,Late Blight,2,train,a84258bc7dfd5bcfa3a8c8c1fd4e6ed3,b3d20e3e6373f6dc
b0db9fbb-ff7f-4b5c-901c-19c7797c1d4a___RS_LB 2969.JPG,Potato___Late_blight,Late Blight,2,test,88274b1799226c5736e64857f6da8458,429339707240636c
b0e6c386-35dc-4982-acc6-f393c7f58c67___RS_LB 5036.JPG,Potato___Late_blight,Late Blight,2,train,22d4340ccab4a09cb1a727c2065eb646,362371c1c36336dc
b0eebb8f-c322-4b56-8897-2cc98d474440___RS_LB 5286.JPG,Potato___Late_blight,Late Blight,2,train,9c9e9af4e6ccafd0742597ed08a390b6,4c0f2965653b8f66
b101bc59-5734-4c39-896f-de29d98b1dce___RS_LB 4702.JPG,Potato___Late_blight,Late Blight,2,train,6e95a8bc28e3b6c0be81dc2f8d0f0bd8,0f1f1991331b9f4d
b11189c8-ab6f-4d69-9ffa-e52749d2a3a5___RS_LB 4537.JPG,Potato___Late_blight,Late Blight,2,val,f0828d42080ff5b4872c1ccdd245c8c7,397d0f032796cdef
b14b93eb-5c1b-4df8-a30f-17afd953e7fc___RS_LB 4101.JPG,Potato___Late_blight,Late Blight,2,test,4292b5cbcdcf6bf48d8b3527f280a4ca,8a3e460323854121
b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017.JPG,Potato___Late_blight,Late Blight,2,train,d80b2cae0069c664dc1e7a299de3b761,191e67711d0d6101
b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG,Potato___Late_blight,Late Blight,2,train,dbe87b0e4133f85df9df0d5c94bf7da7,480b43444133078c
b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG,Potato___Late_blight,Late Blight,2,train,d31223a656c07c76e48000e3f53714fe,a3060c3d31631fbb
b294595b-8950-4e5b-8dfc-2ad9ca2c5e0a___RS_LB 4475.JPG,Potato___Late_blight,Late Blight,2,test,27dda297600996276d5b5de68334d5d8,301e0f2505050301
b3123a68-bf01-4d71-a561-e1e7363a6419___RS_LB 2586.JPG,Potato___Late_blight,Late Blight,2,train,8bfc4dfaf8c268f0e839353605a8cd57,861b395973661c32
b334273e-833f-48fc-b6fb-7d7a31e1a541___RS_LB 4112.JPG,Potato___Late_blight,Late Blight,2,train,b09fdd2a749d7b64c7f731123574d605,26039113230e1c30
b340ff00-3d44-4394-90c5-797dc39f8389___RS_LB 4953.JPG,Potato___Late_blight,Late Blight,2,val,b6fb7291372db00b960a06ebebdf1f15,203c5e6325098320
b367b969-aec9-4555-9ea2-0a982b38be62___RS_LB 4682.JPG,Potato___Late_blight,Late Blight,2,train,720921a391761c67cff88d8ee20d4d70,903c36238d052501
b3e1ec14-6de4-4afc-9ceb-254469c8ce15___RS_LB 3910.JPG,Potato___Late_blight,Late Blight,2,train,c9a3692bcd4e0d74c1f2aadfbc2f731d,c7870d1d5b161c10
b402845e-5414-423e-9f6d-29e3bdbb505b___RS_LB 2825.JPG,Potato___Late_blight,Late Blight,2,train,0598b4838276beff61f2917567f011e8,3f3bbbb1e5636737
b41284a3-27e9-4f0c-8946-4deb0b8fc238___RS_LB 2839.JPG,Potato___Late_blight,Late Blight,2,train,cf99bfeccea1076b89cd84f8adf74fb9,9f99317d6b5f3f33
b469e38c-ef99-4ed1-b294-1e65727138fb___RS_LB 4056.JPG,Potato___Late_blight,Late Blight,2,train,90837099c6fab8e09b3a064e41dd911e,bf3f363b3b8bc3fc
b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG,Potato___Late_blight,Late Blight,2,val,8a7d7fa2cb444077295df7df7e1e5b43,8e27637b4b17278c
b4e52186-de58-4c06-bbd2-2fb3dbeda13e___RS_LB 2655.JPG,Potato___Late_blight,Late Blight,2,train,e78205d15b8e260620ccc2c910e89331,ce2b73fbf5f3de5d
b5190917-8638-44bf-b16a-8004d2b6a58f___RS_LB 5241.JPG,Potato___Late_blight,Late Blight,2,test,0d8e3edb39e94b499ba8a174d4640289,cb8d7979fd5b1e3c
b5442887-db0b-4b94-a6f1-18505731a599___RS_LB 4969.JPG,Potato___Late_blight,Late Blight,2,val,8f0a7e686cde3a792a95630eeba0b25f,63833333764c3c30
b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849.JPG,Potato___Late_blight,Late Blight,2,val,a813557a3b756512baec51141d2056ba,0e0f412b21251902
b57c6336-3be6-4021-b240-8547da86d218___RS_LB 5007.JPG,Potato___Late_blight,Late Blight,2,val,8fcd85b171bc74c3a428afd2e37c500a,b12e635170188923
b598f9a7-b582-4fef-9c3d-cc985f2f9c03___RS_LB 3294.JPG,Potato___Late_blight,Late Blight,2,val,d68b1f1a8561b74337f42c7937a229bd,fdefe7e16d9d9dc7
b59e4b5d-4ef0-4b8f-a111-ee745e3d0334___RS_LB 4891.JPG,Potato___Late_blight,Late Blight,2,train,2b8ca078dff817b8fad4c791f3c7ff8f,c28b30283d19230c
b5f127d1-1b1a-4baa-9158-58cf4b679990___RS_LB 4488.JPG,Potato___Late_blight,Late Blight,2,train,b28923e9bfd092f88d01b0c557ad623a,fb6a6b6d3d3b3b3e
b64e4518-147a-4a75-9f9b-33db8902aa12___RS_LB 3202.JPG,Potato___Late_blight,Late Blight,2,val,214ecb194e9847be997e11dbdc1638ee,e54f0b13734e0c9c
b65fddcf-cc40-4632-a0c4-70fff2f68009___RS_LB 4481.JPG,Potato___Late_blight,Late Blight,2,test,66e04f378c92bc4071b5a879d34327dd,0c06331110082400
b69f17e7-b4e1-4911-91e4-01976bacba2d___RS_LB 5053.JPG,Potato___Late_blight,Late Blight,2,test,2f66c48f595433fcb5c9cb150e1b5136,c807236323338746
b6ad95ed-8f05-42a1-ac35-581696454497___RS_LB 3855.JPG,Potato___Late_blight,Late Blight,2,test,5376dbaf06c29c104f0f974fd7154fef,9603434161319dc7
b6b937ed-f629-4136-8d5a-38b734f7f662___RS_LB 4595.JPG,Potato___Late_blight,Late Blight,2,train,af25034d838ba70c9fe7995c91bee8ec,fd77dbe9db0983f3
b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918.JPG,Potato___Late_blight,Late Blight,2,val,1d5aa936e483d86d1510e8bf7b10b4f6,1844675131054121
b811c2af-734e-4689-aa43-4ab1d4faec32___RS_LB 4719.JPG,Potato___Late_blight,Late Blight,2,train,fa46a42fa10b4a40703421f63d8e7cf3,2d4f8f19193b1f8e
b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG,Potato___Late_blight,Late Blight,2,train,c9c2f87a70bd79117431395f9a47692a,0713b7250d3b171c
b86630ca-89d0-4f83-9942-c1bfcce6b06c___RS_LB 4339.JPG,Potato___Late_blight,Late Blight,2,train,64b196b463d5c857281a5ec26f156c42,1e373e1d3d3bcbef
b89a9e11-b184-4b4d-bc56-5f27a2626982___RS_LB 2512.JPG,Potato___Late_blight,Late Blight,2,val,d482ccf40030828edcc1d9f71bb378b1,cba7a5a7c7c66d3f
b8b4064f-208a-46f9-b13e-5096fdbdb429___RS_LB 2591.JPG,Potato___Late_blight,Late Blight,2,train,de4fbf5d550e4f1c713f47c8010c5ee4,9f3367cddfd76fff
b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452.JPG,Potato___Late_blight,Late Blight,2,train,8c0dd306747a173f9bcbe684fc77a357,0b3a7cd9b3270df6
b9474ec5-5a67-4207-98ec-5671c19f8f59___RS_LB 2545.JPG,Potato___Late_blight,Late Blight,2,test,b391018d3ec572bcfe781f785671b7cf,c63b37677b4e2dbf
b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG,Potato___Late_blight,Late Blight,2,test,babd1b4961d8aba707b42b6083a85fba,0c46436924820000
b9ad8d86-aadb-44b4-9bba-d6adb446afd7___RS_LB 5188.JPG,Potato___Late_blight,Late Blight,2,train,ba3e111dbbde8a534c7d0a49e1d03176,03431327660e1c60
b9aecfc3-98d5-467a-8773-ee2905918c71___RS_LB 5161.JPG,Potato___Late_blight,Late Blight,2,train,a5523f03b9e1b51e66c9812ebe1721f9,1e43793c2d61388d
b9cde1e2-71f8-46a2-9fa4-0bfc7d16815f___RS_LB 2610.JPG,Potato___Late_blight,Late Blight,2,train,d2481427bcf88e6fe1e6e110d14ae4cd,246733330b090500
ba15e1af-3f3a-4eef-8be1-4f0a221444fd___RS_LB 2866.JPG,Potato___Late_blight,Late Blight,2,test,70b195aa1016849d65deb5281e95a3ea,3f3753d1a1c36697
baac20f4-7978-4258-8cd0-f3f8fe98bf83___RS_LB 4774.JPG,Potato___Late_blight,Late Blight,2,train,d1606426d54c1e1808e389f9971981a8,9d76f3a3c97923e7
bb1949c9-c779-4490-b1cc-d82302bc1df9___RS_LB 2901.JPG,Potato___Late_blight,Late Blight,2,val,0b98b9941ad881935be8ee2e919e26ef,8d3b697973463c70
bb19c5f3-2937-4c87-b964-d922088f4b19___RS_LB 4950.JPG,Potato___Late_blight,Late Blight,2,train,0289e1c274f856cd99189bd5de326154,048b3b614b4e1c20
bb3049f8-7377-4610-b13f-8daf6753bda7___RS_LB 4031.JPG,Potato___Late_blight,Late Blight,2,train,2204af05bd9f0eb42de50874ae53b90d,c70731796b6f3cf6
bb4aa884-a811-4229-bfc0-1df1e7330877___RS_LB 5049.JPG,Potato___Late_blight,Late Blight,2,train,996200bebd836e5ef83043b389b7e780,bc3b7969e96326bd
bb81b8a0-3d1e-4cef-aeb5-31ac32f1761a___RS_LB 5268.JPG,Potato___Late_blight,Late Blight,2,test,954a3ce73e0e3314c4cc57a9b801af5f,90366d694327164c
bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853.JPG,Potato___Late_blight,Late Blight,2,train,f9c3012f18f8186896dc4530c23121c5,0f737373272b335c
bc53f0fd-df00-42c6-ad50-aef25d2c6f7a___RS_LB 2954.JPG,Potato___Late_blight,Late Blight,2,test,8ea5c27d05ea1fd418031c3ed3449945,8f3773411b278eda
bc5b403e-ecc2-4fde-bafa-9b8698e4545c___RS_LB 4448.JPG,Potato___Late_blight,Late Blight,2,train,2834a82f17a7c3f4a724252f2762a797,872f5f9db9373e7c
bc91cb1b-aece-4108-92db-839a106351a5___RS_LB 3087.JPG,Potato___Late_blight,Late Blight,2,train,8388f09fa91249af05e0bcaf5c8832bb,1b2371393b2f8c58
bd586e94-fa36-4aed-be05-7a0028d40118___RS_LB 2650.JPG,Potato___Late_blight,Late Blight,2,train,8a6723762e65af15e41977eec5160a77,478b170f13272c08
bd632f59-ff1c-452f-b504-053fa95ab000___RS_LB 4356.JPG,Potato___Late_blight,Late Blight,2,train,e145aaf3faa79afa11aa3f336c6e26e0,4d0b1c3c674e1e3a
bd70c718-5846-42a1-8b05-22792ec98738___RS_LB 4992.JPG,Potato___Late_blight,Late Blight,2,train,2cfb15e9b5b802f0e9a3c8dca22f032b,4a8b3d252533964c
bd94e2a1-d503-417b-8552-f252a5665476___RS_LB 4006.JPG,Potato___Late_blight,Late Blight,2,train,87412435f18d54c89a8162a725571b4b,8d0e666343663f9e
be013aee-1311-4679-ae86-1c6fba5f55e5___RS_LB 2799.JPG,Potato___Late_blight,Late Blight,2,train,1fbc74e33b644bbb7caee02183cb5bd0,c69b396153270ed8
be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850.JPG,Potato___Late_blight,Late Blight,2,train,950157433908069488d82d4ffa8a2bf0,bf3e5f77733985e1
befda082-9237-4371-bd11-5d3513a365a5___RS_LB 2608.JPG,Potato___Late_blight,Late Blight,2,train,729881e0787b20a32d99f4746736d979,17134131331e8e44
bf07f2b7-6ab3-4192-a418-ecabc32a11fe___RS_LB 2576.JPG,Potato___Late_blight,Late Blight,2,train,6fb1028bc306fce563f7c4edba552f7e,0380303879692b3c
bf6ce80d-ca31-4d72-b56a-dbd6e6f2847a___RS_LB 4022.JPG,Potato___Late_blight,Late Blight,2,val,f977a06aa23ab797bd4925c1efeba883,180d161b2d9f8b27
c008d8a7-aa55-400b-ad6c-f4fd7654c516___RS_LB 5242.JPG,Potato___Late_blight,Late Blight,2,train,e8a0b38140cf0670c7180960a0505f33,f94e67f9dd350bc3
c01daf14-9595-4b10-974d-3452fe133060___RS_LB 4463.JPG,Potato___Late_blight,Late Blight,2,test,47e8dfa3aaff9559d288fedcf39e93ad,97360f3f4e1d13d6
c073bdde-9753-4035-8758-31fdc7cae993___RS_LB 2916.JPG,Potato___Late_blight,Late Blight,2,train,32ef1227c3f7e728c0336935c39d1601,c78b230f7b463c70
c0a69909-e94c-4155-a008-20b5445c56d7___RS_LB 3909.JPG,Potato___Late_blight,Late Blight,2,train,ab0152d723da10ccbdc4b9495bbbd017,4d1f33bb532f96dd
c0aeb29d-b504-47b5-aa5f-940a4f3b4e89___RS_LB 2972.JPG,Potato___Late_blight,Late Blight,2,val,4508df3e3e156680849a4da6b0f9ea5d,c70b79f1a1a38fbf
c0e1bf8b-8b3d-4e00-bbd7-dc134dd9ca42___RS_LB 3234.JPG,Potato___Late_blight,Late Blight,2,test,7d7ed381b7d55c16b1093ace743cbbfd,8c2633311b0785e3
c101232e-6487-495c-ad3a-27cd1e5fb2b9___RS_LB 2573.JPG,Potato___Late_blight,Late Blight,2,train,eca5ede0aeba20385b7aef788a31b8de,93395d5393563d3b
c1389cbc-d327-478b-92b3-550c3210ed5a___RS_LB 4025.JPG,Potato___Late_blight,Late Blight,2,val,c12c3c7fd5c75551661b9ec212b283bb,ce9e376f565c7e76
c16b698a-77b9-48f7-943a-457d475242ef___RS_LB 2918.JPG,Potato___Late_blight,Late Blight,2,train,b448507ba5cdff8148209ac43d47e95a,010500264d4f561c
c18a017c-262c-41ca-93f3-8fc97ffd7043___RS_LB 4770.JPG,Potato___Late_blight,Late Blight,2,test,ff8f280e735bab93f7d24cf4a7743828,8e1771614d63138e
c206ebe3-c06e-4eb9-a537-a719cfa1e3c0___RS_LB 5140.JPG,Potato___Late_blight,Late Blight,2,train,ced1d6ff3b118037adbb8006103c0b53,8816255162220706
c268fd1d-0a6d-46f1-bbcd-81b4e79894e6___RS_LB 2808.JPG,Potato___Late_blight,Late Blight,2,train,0bc47c6db51487bddbfe7f559a8339ba,0643193161437670
c3134b97-50a1-4aa2-937d-1e15405b9803___RS_LB 4565.JPG,Potato___Late_blight,Late Blight,2,train,7c101abe7e3461f8ff5f17a07d7129e9,9f6f7351359bc9e1
c3cd2ad3-174e-48b4-a7a5-ce63be745fd5___RS_LB 3243.JPG,Potato___Late_blight,Late Blight,2,train,4f1d8df909d2914cb73ead9936c14b6f,3f1fcfe96d2d8763
c4263e49-60ed-4f6b-aa78-cc9f3117ce73___RS_LB 4100.JPG,Potato___Late_blight,Late Blight,2,train,fc694dcedba54f214d082ef2cefa1368,1601199b25332638
c48719ce-1230-465b-b481-177b7e0f7074___RS_LB 3835.JPG,Potato___Late_blight,Late Blight,2,val,73639ba74794d8eea1a0a7e6068ebffa,408c0e1830032f18
c4aec622-2e7b-49f6-bab3-6c4dce29f155___RS_LB 3118.JPG,Potato___Late_blight,Late Blight,2,train,f972366786e70e6c63ff75e17ad55f36,1f7676d6ce4c7870
c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653.JPG,Potato___Late_blight,Late Blight,2,train,febe21725602652bbd2b95d981ac1a47,82133d1e43490706
c58de13c-b59d-4497-ae5a-08b425919b64___RS_LB 3116.JPG,Potato___Late_blight,Late Blight,2,train,96fc157a197f1bc9e634ba5e5d5fe580,6d77f3e9a3c3278e
c5ff46d5-8f49-409f-b3c1-9a1a25418f47___RS_LB 2596.JPG,Potato___Late_blight,Late Blight,2,train,5c251a1947b410046f467559af12296d,040631151b1d0102
c60533e5-8080-4c77-8ae4-7c1f2f7350cb___RS_LB 2810.JPG,Potato___Late_blight,Late Blight,2,train,089882e9b2504b4b2bfe08d07811295f,2c0e1b31b598cda5
c63d5cca-9639-4d42-88c4-13572afa1dda___RS_LB 2747.JPG,Potato___Late_blight,Late Blight,2,train,615cd334f3f844262215e0d3b1d13d95,c79d33674bd6bcd9
c66982eb-dd83-487a-98c6-2aefdf5d7be0___RS_LB 4683.JPG,Potato___Late_blight,Late Blight,2,train,67c79335dd6409fbd9ba76e6041292f8,e7cf9b17174d5d38
c6842cfb-6996-4a51-bc0a-7e2f89a903f0___RS_LB 3911.JPG,Potato___Late_blight,Late Blight,2,train,e8b304e3ade9ecbbcb471e2a6599e400,395cafb34f1b0543
c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136.JPG,Potato___Late_blight,Late Blight,2,train,7e23185731d036c3dd6a2c67c7ca04e4,bf6f23f54f2f85f5
c6d1bbe7-c1d8-4760-9bb2-a97eac1ca0a8___RS_LB 3838.JPG,Potato___Late_blight,Late Blight,2,train,f716d22bb994b17ee9d3ab1bf0ed1f1b,3a1d466723131303
c6d79fa2-e6fc-4c95-a805-c7ff53075b15___RS_LB 4328.JPG,Potato___Late_blight,Late Blight,2,train,b7a36982cc22b1d1b9daaea8eeb004e8,8b99b0212d7b73af
c6ecc36c-1886-4d2d-89aa-0e9e9dc7ba32___RS_LB 4997.JPG,Potato___Late_blight,Late Blight,2,val,d6e37f1eff5d11b0fbdf2bde61879ec3,3cdfd3c36313c7f1
c746bac3-3c7a-445c-b78e-19294bd9a9cb___RS_LB 5233.JPG,Potato___Late_blight,Late Blight,2,test,e5084d9e0fa2eddcecc83b877bb2c210,4b99150d0b4f7f3f
c77d14df-faac-47e9-97e1-fc84a7aa6e74___RS_LB 4322.JPG,Potato___Late_blight,Late Blight,2,val,50de198d71ca2f4d9a049aa35c3b3a28,70203cce130f0787
c7853012-d4e6-4c0d-a14d-1220a0a6d3b1___RS_LB 3871.JPG,Potato___Late_blight,Late Blight,2,test,b8db5cc2f7fd33b40d3e96b6c0cda86f,eb8b03216373260c
c7982d1f-7472-44ba-a39d-76085c4d90cd___RS_LB 3072.JPG,Potato___Late_blight,Late Blight,2,val,05746671ab1f9efadb3ce4f9103659a0,db1b2d41493f2e99
c7adbae8-04db-489d-b9e6-c12de387d25c___RS_LB 2697.JPG,Potato___Late_blight,Late Blight,2,train,514a80decfae0d6acc778445db272a81,e39f95254b56dfff
c7c82b7c-078f-4ba9-90e3-db36a73bda22___RS_LB 5430.JPG,Potato___Late_blight,Late Blight,2,train,914c4bf915ec2e883e00d2a10f8b5b83,db0d46676357379b
c84a1cfc-5e19-46df-a315-c7fb6a61e60f___RS_LB 4103.JPG,Potato___Late_blight,Late Blight,2,train,9fa0e9a217cd7da77b21dc91f9a64f1d,cb9b336b6f6f3d37
c87b7e98-d4ed-446a-bf9e-47bd454f279b___RS_LB 2860.JPG,Potato___Late_blight,Late Blight,2,val,647661f74bffeea250e259346af3fdca,8c172963734e3824
c89d5a2a-2c1e-496e-84b8-b7a844a97ac9___RS_LB 4920.JPG,Potato___Late_blight,Late Blight,2,val,589e130024b52d3b4badca67f63d0c86,ce9f2d5b336e3c32
c8bfd67e-892e-4502-982a-adba5505be5d___RS_LB 4444.JPG,Potato___Late_blight,Late Blight,2,train,477f51e8559850637a86f9d3a23d9438,4d9f1b39191bc6e5
c970a188-e4e6-43cd-aff7-d0ac40d378dc___RS_LB 4834.JPG,Potato___Late_blight,Late Blight,2,train,b77727f9f7e5afdfb8aebed851bd748c,1c6653311c984123
c98f32e2-c52c-4a35-bc34-c32af5a18b07___RS_LB 2807.JPG,Potato___Late_blight,Late Blight,2,val,a73cd2fbcee2ec3e474421aa1595e071,9e07237173671e39
ca14c4bc-c9a5-4294-835e-6c3b81e61496___RS_LB 3080.JPG,Potato___Late_blight,Late Blight,2,train,80c8e4b1dce8689066a7e2705c0f4a10,4896330f2f3333cc
cb4fe901-5ca8-43e9-9a4f-3b9bf34ea364___RS_LB 3943.JPG,Potato___Late_blight,Late Blight,2,train,432dd202c7f4974123a2026881114f4f,913161414b8e9c30
cba4be0b-2554-4a9e-8dd0-94cbb2467388___RS_LB 3335.JPG,Potato___Late_blight,Late Blight,2,train,b2d9cab17b1d36893b54be36fc2a3f0a,c6132365511787c3
cbb653f7-72fd-4499-9d90-efdcd8c30077___RS_LB 2764.JPG,Potato___Late_blight,Late Blight,2,test,62efbc2b1ff71d0b12118cfe9d19c4a3,430c3c78683c394a
ccdf64d2-81fe-429e-8041-05b5a9ce50c9___RS_LB 5052.JPG,Potato___Late_blight,Late Blight,2,test,f70ad326316f91950fbb53ab32b02af2,0393852f1f9e9c90
cd04dd6c-fe7b-4587-ae2e-69228969d9d6___RS_LB 4824.JPG,Potato___Late_blight,Late Blight,2,train,f6c439b667dd7b7e82c39a1eee4802f7,1c1e23793199cde3
cd0b4621-eccd-434a-8bc1-d3a6d24a2f05___RS_LB 5250.JPG,Potato___Late_blight,Late Blight,2,train,dda81b39e3b67b78018ca4949a7b9755,fa7c667339b5c3f0
cd38f533-9b7d-4afd-bbd9-9ee5ab2aa3e8___RS_LB 2680.JPG,Potato___Late_blight,Late Blight,2,test,704afd9de3b7f35fd8777c965088d81d,381c465309098143
cd413b65-05b0-4bbd-9896-4951d11e920d___RS_LB 4575.JPG,Potato___Late_blight,Late Blight,2,train,113ad731583f9f6d26d7180a0c802680,50274f9325734719
cdad6bf9-1ca8-4feb-87b6-960dd55acf2e___RS_LB 3186.JPG,Potato___Late_blight,Late Blight,2,train,1e5dbb732b9829e8cc349b02d6fa55b1,c73b53d383a7fcf3
cdd030ec-609e-4f61-9335-6cf89a6f35d2___RS_LB 2776.JPG,Potato___Late_blight,Late Blight,2,train,288d067f587dca3220651069c1a06377,7d4ee379596d65bf
ce38cb15-70c8-4203-adbb-db648eb87554___RS_LB 4107.JPG,Potato___Late_blight,Late Blight,2,val,2867653e1c2b789d72087d0710ac322a,b439112563273dbf
ce5ec29b-599c-4c69-ba4d-04df7ab1c46f___RS_LB 4945.JPG,Potato___Late_blight,Late Blight,2,train,ae9ccf47563387cad49d94da0b7720d3,658b3161495b3e30
ced49a2c-c7b3-4c10-9475-2b004afebff1___RS_LB 4436.JPG,Potato___Late_blight,Late Blight,2,train,a1b483c8db173396bb0546bc17dfd912,010115234b535620
cf2e3e15-2284-474a-a36a-b102aa7d50cc___RS_LB 4760.JPG,Potato___Late_blight,Late Blight,2,train,20e0edc715fc94138712bc43ac46733f,0c4e3331188c0703
cf336796-9b96-4156-adc4-6fbeaebf2a6a___RS_LB 3207.JPG,Potato___Late_blight,Late Blight,2,train,cd25bcb6dd0f758e362080c5ebc7774a,c39f1d195b5b7ffd
cf83a586-2f2a-423b-8e1c-f7c284a20ec1___RS_LB 2785.JPG,Potato___Late_blight,Late Blight,2,train,b4d1dfac1cda9f249d6998d0381bc10c,860b1d1919139fcc
cf979c44-abfa-4ed3-865e-ee0c204ba9f0___RS_LB 4662.JPG,Potato___Late_blight,Late Blight,2,test,3793eb7f29cb063381b9ef8536b1c2a0,701c463930824280
d01b2206-84b5-41f6-9a40-b238282940bd___RS_LB 2631.JPG,Potato___Late_blight,Late Blight,2,train,c251a585b9e132fff11d7870cad7a628,0303094c65753b00
